,beta,bookValuePerShare,currentRatio,dividendYield,epsChangePercentTTM,epsChangeYear,epsTTM,grossMarginMRQ,grossMarginTTM,interestCoverage,ltDebtToEquity,marketCap,marketCapFloat,netProfitMarginMRQ,netProfitMarginTTM,operatingMarginMRQ,operatingMarginTTM,pbRatio,pcfRatio,peRatio,pegRatio,prRatio,quickRatio,returnOnAssets,returnOnEquity,returnOnInvestment,revChangeIn,revChangeTTM,revChangeYear,sharesOutstanding,shortIntDayToCover,shortIntToFloat,totalDebtToCapital,totalDebtToEquity,vol10DayAvg,vol1DayAvg,vol3MonthAvg,Sector_Communication Services,Sector_Consumer Discretionary,Sector_Consumer Staples,Sector_Energy,Sector_Financials,Sector_Health Care,Sector_Industrials,Sector_Information Technology,Sector_Materials,Sector_Real Estate,Sector_Utilities
CXO,1.9137099999999998,13.99332,1.7986799999999998,1.57,0.0,0.0,0.0,73.20675,82.83205,0.0,49.96212,10012.4,194.5861,0.0,0.0,0.0,0.0,1.26419,0.0,0.0,0.0,2.665,1.7631599999999998,0.0,0.0,0.0,0.0,0.0,0.0,196707339.0,0.0,0.0,33.31649,49.96212,2081104.0,2081100.0,53536330.0,0,0,0,1,0,0,0,0,0,0,0
COP,1.7026299999999999,0.0,2.69257,4.13,0.0,0.0,2.03766,20.807570000000002,42.08356,0.0,47.159690000000005,43653.45,1071.637,10.11277,9.81977,0.0,15.68854,1.3861299999999999,5.45395,19.97389,0.0,1.80036,2.45335,3.54561,7.12591,3.93203,0.0,0.0,0.0,1072566210.0,0.0,0.0,32.26001,47.62328,6730537.0,6730540.0,146391220.0,0,0,0,1,0,0,0,0,0,0,0
ED,0.20299,4.73698,0.68069,4.11,0.0,22.83369,3.99309,53.96825,54.0827,2.3140099999999997,105.0809,24889.89,333.9376,7.4292,11.49238,17.616770000000002,22.16155,1.3636700000000002,7.75628,18.63469,0.0,2.02868,0.63057,2.45895,7.419160000000001,2.77458,0.0,0.0,0.0,334496595.0,0.0,0.0,55.4253,125.8162,1783046.0,1783050.0,40431700.0,0,0,0,0,0,0,0,0,0,0,1
STZ,0.97656,16.43317,1.93803,1.73,0.0,28.056009999999997,0.26323,50.33615,50.081,0.96299,105.1807,33200.61,151.9954,0.0,1.0463200000000001,30.71203,25.97415,3.00208,82.48599,659.8412,0.0,4.04407,1.17759,0.31179,0.47933000000000003,0.34509,3.17936,0.53391,0.0,168020436.0,0.0,0.0,51.69076,110.0126,969662.0,969660.0,25164790.0,0,0,1,0,0,0,0,0,0,0,0
COO,0.87356,6.721239999999999,1.13742,0.02,0.0,0.0,6.753989999999999,61.630790000000005,65.13119,1.88158,37.07441,16266.59,53.048840000000006,2.19089,13.26856,5.44866,16.85614,4.12855,26.32135,45.15849,0.0,6.39888,0.58324,5.30621,9.40957,6.27722,0.0,0.0,0.0,53333091.0,0.0,0.0,34.36527,52.361259999999994,292899.0,292900.0,7933070.0,0,0,0,0,0,1,0,0,0,0,0
CPRT,1.1535600000000001,14.238929999999998,2.77125,0.0,27.25119,0.0,2.88383,44.0826,44.99395,34.97687,17.69623,23750.09,204.822,26.79828,30.9503,35.449709999999996,36.138870000000004,10.4087,30.20676,35.07835,1.287223,10.68621,2.70213,24.77317,35.27662,27.6816,0.0,14.0559,0.0,234777526.0,0.0,0.0,15.14749,17.85156,1356059.0,1356060.0,32869260.0,0,0,0,0,0,0,1,0,0,0,0
GLW,1.16425,0.00039,2.26689,2.72,0.0,0.0,0.10132999999999999,29.51972,29.786040000000003,0.0,64.71076,24601.45,760.5724,0.0,1.88732,0.0,2.69083,2.51702,15.13004,319.0565,0.0,2.2985599999999997,1.52682,0.73293,0.99645,0.8329,7.11,0.0,0.0,760947974.0,0.0,0.0,39.158559999999994,64.81036,3432576.0,3432580.0,123746950.0,0,0,0,0,0,0,0,1,0,0,0
CTVA,0.0,0.0,1.91553,1.87,107.2308,61.57423000000001,0.62283,45.50183,40.06837,158.0,4.48679,20787.76,747.933,14.756310000000001,3.40432,15.122329999999998,1.93718,0.8462799999999999,13.18184,44.58681,0.41580200000000006,1.4805,1.43884,1.10933,1.8633400000000002,1.37479,31.2184,2.38442,0.0,748569000.0,0.0,0.0,6.6824699999999995,7.230980000000001,7459528.0,7459530.0,100892380.0,0,0,0,0,0,0,0,0,1,0,0
COST,0.68683,4.28632,1.10865,0.82,8.97109,0.43148000000000003,8.46106,13.462670000000001,13.07094,54.45455,48.96441,150100.4,440.5346,2.28627,2.36642,3.16374,3.08871,8.93347,27.6938,40.179359999999996,4.47876,0.9330200000000001,0.62531,7.9741100000000005,23.98364,15.49514,0.0,7.525930000000001,0.0,441523711.0,0.0,0.0,36.18118,58.046659999999996,2071235.0,2071230.0,52893120.0,0,0,1,0,0,0,0,0,0,0,0
COTY,1.14045,20.596510000000002,1.19032,0.0,0.0,0.0,0.0,59.61387,61.961619999999996,0.0,245.7532,3037.119,286.0132,0.0,0.0,0.0,0.0,0.81377,0.0,0.0,0.0,0.38293,0.87925,0.0,0.0,0.0,0.0,0.0,0.0,763095326.0,0.0,0.0,69.74295,250.7341,7178000.0,7178000.0,372618350.0,0,0,1,0,0,0,0,0,0,0,0
CCI,0.36327,4.62009,1.7494900000000002,2.89,15.420770000000001,0.0,1.72868,66.25,66.04264,2.14365,213.8612,69690.12,417.5792,13.88889,14.47391,26.59722,26.850409999999997,7.0473300000000005,30.18195,96.06173000000001,6.229373000000001,12.0801,0.0,2.11326,6.938910000000001,2.219,1.33709,3.0914900000000003,0.0,437276887.0,0.0,0.0,68.24073,214.8687,1634058.0,1634060.0,45702750.0,0,0,0,0,0,0,0,0,0,1,0
CSX,1.17394,6.3959,1.61525,1.39,0.0,0.0,3.7198,77.91574,77.81828,4.3350800000000005,132.7407,57371.29,764.197,22.1286,26.39205,36.7184,40.52675,4.72192,13.4485,20.159689999999998,0.0,5.22841,1.51044,7.53892,23.71244,7.99989,0.0,0.0,0.0,765052549.0,0.0,0.0,57.574380000000005,135.8519,3143538.0,3143540.0,79914100.0,0,0,0,0,0,0,1,0,0,0,0
CMI,1.1981,3.21223,1.42192,2.49,0.0,0.0,11.22134,23.104879999999998,24.696920000000002,0.0,22.78921,31079.79,147.1699,6.983389999999999,8.46652,8.72274,10.01039,4.31923,12.944519999999999,18.75534,0.0,1.5379200000000002,0.89344,8.43522,22.094379999999997,13.41593,0.0,0.0,0.0,147675521.0,0.0,0.0,32.08587,53.40656,992088.0,992090.0,25637940.0,0,0,0,0,0,0,1,0,0,0,0
CVS,0.68589,8.05611,0.98135,3.08,81.54599,52.34225,6.301080000000001,38.41233,38.1751,6.20915,93.32422,84934.85,1306.463,4.56987,3.13539,7.16242,5.31625,1.24701,6.71687,10.29982,0.126307,0.32197,0.722,3.6404099999999997,12.77919,4.8556,0.0,15.966079999999998,0.0,1308703450.0,0.0,0.0,51.18476,105.3674,7257416.0,7257420.0,148934190.0,0,0,0,0,0,1,0,0,0,0,0
DHI,1.7498200000000002,14.15303,0.0,0.95,32.63557,36.15876,5.52203,24.30798,23.63005,184.3721,28.28023,26670.31,332.7703,11.74212,10.83558,14.515770000000002,13.652529999999999,2.41358,12.51951,13.279539999999999,0.406904,1.40743,0.0,12.37006,19.81595,15.38756,19.77778,11.08206,0.0,363702563.0,0.0,0.0,27.50378,38.89663,3164574.0,3164570.0,83569680.0,0,1,0,0,0,0,0,0,0,0,0
DHR,0.9449,5.56853,2.2042900000000003,0.35,30.11263,38.40612,3.8827300000000005,53.849059999999994,55.28771999999999,10.88402,61.690430000000006,145833.2,629.3038,17.50481,16.49776,24.52524,20.850579999999997,4.41869,35.55693,52.94471,1.7582229999999999,8.326139999999999,1.7412599999999998,4.63856,8.79369,5.071280000000001,21.97278,9.218169999999999,0.0,709408837.0,0.0,0.0,38.16427,61.737869999999994,1766412.0,1766410.0,51580070.0,0,0,0,0,0,1,0,0,0,0,0
DRI,1.31368,0.0,0.61435,0.0,0.0,0.0,0.0,0.8267100000000001,18.04045,0.0,55.64516,10913.76,128.9877,0.0,0.0,0.0,0.0,4.67511,35.58449,0.0,0.0,1.39796,0.49893999999999994,0.0,0.0,0.0,0.0,0.0,0.0,130080617.0,0.0,0.0,40.28841,67.47169,2280958.0,2280960.0,61188660.0,0,1,0,0,0,0,0,0,0,0,0
DVA,1.2426700000000002,0.0,1.35215,0.0,91.17130999999999,39.5952,6.28512,31.09103,30.9971,5.4755400000000005,366.5267,10871.92,118.4565,8.849789999999999,9.039069999999999,14.23344,14.682820000000001,4.88523,6.51759,13.724479999999998,0.150535,0.9434299999999999,1.32924,5.30966,26.553009999999997,7.87542,1.36356,2.3956,0.0,122000000.0,0.0,0.0,73.26935999999999,455.0428,906094.0,906090.0,21638350.0,0,0,0,0,0,1,0,0,0,0,0
DE,0.94268,6.800260000000001,0.0,1.58,0.0,0.0,8.605319999999999,26.31295,27.31911,10.83019,289.3122,60378.59,312.1374,7.365469999999999,7.45535,11.15065,12.66623,5.089230000000001,12.53578,22.426820000000003,0.0,1.63867,0.0,3.66131,22.99914,5.53951,21.45383,0.0,0.0,312858631.0,0.0,0.0,80.86537,422.6483,1368365.0,1368360.0,31440370.0,0,0,0,0,0,0,1,0,0,0,0
DAL,1.24969,17.47591,0.93871,0.0,0.0,0.0,0.0,0.0,48.32497,0.0,223.3832,17872.75,635.4449,0.0,0.0,0.0,0.0,2.0567,0.0,0.0,0.0,0.52476,0.8966700000000001,0.0,0.0,0.0,0.0,0.0,0.0,637856746.0,0.0,0.0,73.92896,283.5673,23426056.0,23426060.0,878960270.0,0,0,0,0,0,0,1,0,0,0,0
XRAY,1.01642,6.91205,3.09685,0.92,0.0,0.0,0.0,35.89482,51.43231,0.0,47.00954,9543.923,217.71599999999998,0.0,0.0,0.0,0.4944,2.0546,35.75842,0.0,0.0,2.77561,2.3774599999999997,0.0,0.0,0.0,0.0,0.0,0.0,218496392.0,0.0,0.0,31.96942,47.016000000000005,2230140.0,2230140.0,38269450.0,0,0,0,0,0,1,0,0,0,0,0
DVN,3.35764,0.0,2.32645,3.75,0.0,0.0,0.0,33.24873,81.23199,0.0,140.626,4494.072,370.5711,0.0,0.0,0.0,0.0,1.39337,0.0,0.0,0.0,0.80945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382800000.0,0.0,0.0,57.546209999999995,140.8429,8937544.0,8937540.0,202125820.0,0,0,0,1,0,0,0,0,0,0,0
DXCM,0.85755,39.65612,7.5806,0.0,213.4928,514.1246,2.18502,63.25808000000001,64.94171999999999,4.29012,123.5542,42214.65,95.31588,10.2479,11.9289,13.811420000000002,14.77273,31.068590000000004,162.2392,201.7922,0.9451940000000001,24.60061,7.16746,7.326810000000001,20.04701,8.35613,11.52802,40.471509999999995,0.0,95742207.0,0.0,0.0,55.26811,123.5542,728556.0,728560.0,23306250.0,0,0,0,0,0,1,0,0,0,0,0
FANG,2.29953,22.039839999999998,0.6164,3.33,0.0,0.0,0.0,54.58824,72.11284,0.0,55.55348000000001,7114.71,156.4028,0.0,0.0,0.0,0.0,0.66406,0.0,0.0,0.0,2.09072,0.58435,0.0,0.0,0.0,0.0,11.39889,0.0,157824088.0,0.0,0.0,33.46264,55.55348000000001,2027898.0,2027900.0,53857970.0,0,0,0,1,0,0,0,0,0,0,0
DLR,0.23468000000000003,10.58566,0.0,2.86,161.1953,30.82354,2.84042,61.62236,62.08466,2.57761,72.84054,42103.06,268.6831,7.6514,21.15897,15.3889,18.12351,2.70158,22.82953,55.104530000000004,0.34184899999999996,12.345989999999999,0.0,2.51891,5.18006,2.86315,20.60614,7.834239999999999,0.0,268994774.0,0.0,0.0,41.10876,72.84054,1173855.0,1173850.0,41273470.0,0,0,0,0,0,0,0,0,0,1,0
DFS,1.9017700000000002,9.05578,0.0,3.35,0.0,0.0,3.17053,0.0,0.0,0.0,221.3004,16114.69,304.7869,0.0,9.2066,0.0,12.10286,1.87663,10.75747,16.58713,0.0,1.41431,0.0,0.93453,10.31921,0.0,0.0,1.1291200000000001,0.0,306421150.0,0.0,0.0,0.0,240.5268,2919629.0,2919630.0,97164560.0,0,0,0,0,1,0,0,0,0,0,0
DISCA,1.42943,8.09875,1.83113,0.0,0.0,0.0,1.97839,68.35891,66.51819,4.06349,151.4543,10710.91,480.4875,11.80638,14.05902,25.42306,25.51039,1.13506,2.52556,11.16564,0.0,0.9939600000000001,0.0,4.52685,10.64245,5.36217,0.0,0.0,0.0,160205701.0,0.0,0.0,56.43023,154.89,5060650.0,5060650.0,95656520.0,1,0,0,0,0,0,0,0,0,0,0
DISCK,1.42943,8.09875,1.83113,0.0,0.0,0.0,1.97839,68.35891,66.51819,4.06349,151.4543,10710.91,480.4875,11.80638,14.05902,25.42306,25.51039,1.13506,2.52556,11.16564,0.0,0.9939600000000001,0.0,4.52685,10.64245,5.36217,0.0,0.0,0.0,340170764.0,0.0,0.0,56.43023,154.89,2936043.0,5060650.0,95656520.0,1,0,0,0,0,0,0,0,0,0,0
DISH,1.7421400000000002,38.4184,0.7108,0.0,0.0,29.813240000000004,2.26011,34.244659999999996,32.04707,103.7167,90.34786,18385.68,246.7691,15.0735,10.69467,20.007279999999998,13.84087,1.5099,9.11507,15.485970000000002,0.0,1.43484,0.6562399999999999,4.1664699999999995,11.801639999999999,5.20105,0.0,0.0,0.0,286869973.0,0.0,0.0,50.56905,107.3996,3422155.0,3422160.0,67181900.0,1,0,0,0,0,0,0,0,0,0,0
DG,0.47923999999999994,7.1712,1.44376,0.72,27.61246,73.36326,7.727930000000001,30.72389,30.705579999999998,28.42567,55.028040000000004,50528.12,251.2023,7.699,6.68708,10.25968,8.98215,7.008589999999999,20.22774,25.974610000000002,0.940684,1.70823,0.5957100000000001,8.57151,28.70368,10.59088,18.03397,13.18399,0.0,251721828.0,0.0,0.0,35.49889,55.036080000000005,1729384.0,1729380.0,47280910.0,0,1,0,0,0,0,0,0,0,0,0
DLTR,0.64249,24.94316,1.1468,0.0,154.4049,0.0,3.39279,28.5503,29.50903,9.101989999999999,49.43257,23929.63,233.8202,3.9384099999999997,3.34885,5.820130000000001,5.15839,3.66935,16.318620000000003,29.730690000000003,0.19255,0.99339,0.43668,4.0511099999999995,13.142179999999998,5.14763,0.0,4.37901,0.0,237232394.0,0.0,0.0,39.58995,65.53538,1636567.0,1636570.0,51643770.0,0,1,0,0,0,0,0,0,0,0,0
D,0.40044,14.088560000000001,0.64213,4.78,0.0,0.0,0.64749,52.56605,51.07728,0.40073000000000003,128.662,66123.51,837.7448,0.0,3.70877,15.06276,22.13373,2.49551,18.256079999999997,121.5154,0.0,3.9300699999999997,0.46021000000000006,0.61012,1.8902700000000001,0.68266,0.0,14.92486,0.0,840135854.0,0.0,0.0,56.76931999999999,140.4731,3094168.0,3094170.0,93493250.0,0,0,0,0,0,0,0,0,0,0,1
DPZ,0.33943,0.0,2.0160299999999998,0.76,25.31621,36.53479,11.246039999999999,38.81327,38.80645,4.19119,0.0,16108.36,39.0555,12.89837,12.11304,17.78032,17.703129999999998,0.0,31.167070000000002,36.403040000000004,1.437934,4.27926,1.87067,33.05502,0.0,48.35105,5.37406,7.07052,0.0,39347213.0,0.0,0.0,469.4183,0.0,480738.0,480740.0,14331490.0,0,1,0,0,0,0,0,0,0,0,0
DOV,1.44298,0.0,1.32439,1.77,10.8502,0.0,4.61578,37.297509999999996,37.0674,7.04506,97.1304,16108.82,142.6055,8.32231,9.99361,12.27855,13.664670000000001,5.21401,16.98691,24.24076,2.23413,2.38436,0.90525,7.547969999999999,22.33898,9.77003,0.0,0.0,0.0,143970164.0,0.0,0.0,53.15631,113.476,740591.0,740590.0,18006420.0,0,0,0,0,0,0,1,0,0,0,0
DOW,0.0,0.0,1.7368700000000001,6.3,0.0,0.0,0.0,8.977739999999999,13.197070000000002,0.39085,129.9194,32950.26,740.4838,0.0,0.0,0.70625,0.0,2.6282400000000004,34.53906,0.0,0.0,0.8428899999999999,1.14582,0.0,0.0,0.0,0.0,0.0,0.0,741121450.0,0.0,0.0,57.32346999999999,140.3206,3489618.0,3489620.0,99428820.0,0,0,0,0,0,0,0,0,1,0,0
DTE,0.62075,5.23669,0.83341,3.46,4.48791,45.58248,6.3318,0.0,0.0,2.83537,147.9103,22547.84,191.489,10.72396,10.14151,14.208279999999998,14.976420000000001,1.9232200000000002,8.77689,18.484479999999998,4.118728,1.89925,0.6463300000000001,2.9879599999999997,10.85895,3.3260099999999997,0.0,0.0,0.0,192650741.0,0.0,0.0,61.41091,161.421,852337.0,852340.0,25167570.0,0,0,0,0,0,0,0,0,0,0,1
DUK,0.31113,2.01441,0.55345,4.67,0.0,0.0,2.8414099999999998,49.06844,47.73686,0.4663,123.4346,60746.7,734.6458,0.0,7.9261,21.71186,23.3605,1.39495,8.44173,29.07007,0.0,2.48829,0.35638000000000003,1.2344600000000001,4.730980000000001,1.37178,0.0,0.0,0.0,735432137.0,0.0,0.0,58.119409999999995,142.2126,3485952.0,3485950.0,75797240.0,0,0,0,0,0,0,0,0,0,0,1
DRE,0.6121,10.4097,0.0,2.43,58.58458,0.0,1.01464,71.17114000000001,70.3171,3.3563199999999997,61.653909999999996,14344.45,369.9856,16.85331,40.10648,26.276359999999997,49.251940000000005,2.87438,21.7295,38.15146,0.65122,15.314070000000001,0.0,4.5313099999999995,7.7054800000000006,4.72497,5.36381,0.0,0.0,370561785.0,0.0,0.0,37.81306,61.653909999999996,1598256.0,1598260.0,51669640.0,0,0,0,0,0,0,0,0,0,1,0
DD,0.0,0.0,1.4963799999999998,2.09,0.0,0.0,0.0,31.83513,34.48426,2.36036,42.17808,42165.73,733.0651,0.0,0.0,0.0,0.0,1.13945,0.0,0.0,0.0,2.0390599999999997,0.95868,0.0,0.0,0.0,0.0,0.0,0.0,733827575.0,0.0,0.0,33.77802,51.7957,4700881.0,4700880.0,107834820.0,0,0,0,0,0,0,0,0,1,0,0
DXC,2.44612,0.0,1.28625,0.0,0.0,0.0,0.0,19.391379999999998,22.30966,0.48193,224.9946,5122.021,252.66299999999998,0.0,0.0,0.0,0.0,1.1147200000000002,0.0,0.0,0.0,0.26692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254194590.0,0.0,0.0,70.85741,261.6155,3220603.0,3220600.0,98585040.0,0,0,0,0,0,0,0,1,0,0,0
ETFC,1.25148,9.60425,0.0,1.05,0.0,0.0,3.4457800000000005,90.77341,88.49297,0.0,20.70381,11799.91,220.304,26.5943,26.904220000000002,35.8209,37.65937,1.9246,11.89507,15.48851,0.0,3.85744,0.0,1.24734,12.7193,8.897780000000001,0.0,0.0,0.0,221096380.0,0.0,0.0,86.85909000000001,660.9824,1649735.0,1649740.0,49246280.0,0,0,0,0,1,0,0,0,0,0,0
EMN,1.6838,13.15913,1.87753,3.65,0.0,0.0,4.20981,19.28274,23.22024,3.54545,90.20096,9799.322,134.4989,1.55925,6.7165,2.80665,9.787230000000001,1.62691,8.418660000000001,17.19793,0.0,1.12701,1.12194,3.6240699999999997,9.705630000000001,4.17575,0.0,0.0,0.0,135349756.0,0.0,0.0,50.14308,101.8602,991563.0,991560.0,23897800.0,0,0,0,0,0,0,0,0,1,0,0
ETN,1.17135,2.89425,1.49627,2.89,0.0,0.0,3.7162599999999997,25.389,30.994429999999998,4.947369999999999,48.67494,40370.09,399.1843,1.40041,8.05855,2.20436,10.923580000000001,2.84537,16.91957,27.15095,0.0,2.1029400000000003,1.10676,4.9431199999999995,10.11346,5.88761,0.0,0.0,0.0,400100000.0,0.0,0.0,36.74177,58.2746,1559908.0,1559910.0,42349820.0,0,0,0,0,0,0,1,0,0,0,0
EBAY,1.4101,0.0,1.57587,1.12,31.716720000000002,125.5917,2.73735,79.1274,77.57961,0.0,281.2198,40138.18,664.6223,25.82897,19.54431,28.6562,24.287979999999997,13.93237,14.60101,20.95092,0.660564,3.7480800000000003,0.0,10.16439,59.73174,13.3815,20.682389999999998,3.3487699999999996,0.0,699881116.0,0.0,0.0,74.93739000000001,299.0007,7084295.0,7084300.0,229354460.0,0,1,0,0,0,0,0,0,0,0,0
ECL,0.9537700000000001,4.3036900000000005,1.60058,0.96,0.0,0.0,4.49934,40.101279999999996,42.04963,4.81034,115.3163,55607.22,283.8275,5.00056,9.96344,7.122910000000001,12.781130000000001,9.49757,25.09804,43.30635,0.0,4.16602,1.21991,6.83577,18.61284,8.45036,0.0,0.0,0.0,285384775.0,0.0,0.0,55.29971999999999,124.4518,1089418.0,1089420.0,85866990.0,0,0,0,0,0,0,0,0,1,0,0
EIX,0.48283999999999994,1.445,0.81302,4.92,454.2815,0.0,3.09309,38.73452,36.90743,2.54505,116.9768,19584.28,378.0081,11.65049,9.8975,16.7392,13.813260000000001,1.374,6.34617,16.74054,0.036851,1.56825,0.74826,1.95304,8.92964,2.14942,7.06093,0.0,0.0,378220989.0,0.0,0.0,55.77606,126.1218,1935104.0,1935100.0,60091190.0,0,0,0,0,0,0,0,0,0,0,1
EW,0.8498399999999999,0.0,3.08097,0.0,0.0,0.0,1.16816,74.24865,74.96645,0.0,15.49061,48769.33,617.5588,0.0,17.27058,0.0,18.36041,12.69637,57.893319999999996,67.14834,0.0,11.2845,2.23912,12.44249,20.33954,14.31613,0.0,9.02074,0.0,621740581.0,0.0,0.0,13.412870000000002,15.49061,1846455.0,1846460.0,60273900.0,0,0,0,0,0,1,0,0,0,0,0
EA,0.90633,21.476670000000002,2.60514,0.0,0.0,0.0,6.743519999999999,80.26045,74.59824,157.0,5.10152,40561.51,287.6521,25.017139999999998,34.266459999999995,32.28239,25.93745,5.21589,18.98059,20.8274,0.0,7.0090699999999995,0.0,18.85608,27.79842,23.58608,5.19106,15.232970000000002,0.0,288796815.0,0.0,0.0,11.34655,12.79877,1769510.0,1769510.0,52703270.0,1,0,0,0,0,0,0,0,0,0,0
EMR,1.51395,0.0,1.31646,2.89,0.0,0.0,3.20296,41.33878,42.23592,13.133329999999999,70.23369,41383.24,593.7532,10.39857,11.53421,12.8513,14.89448,5.28461,14.633389999999999,21.62063,0.0,2.4058599999999997,0.96525,9.217830000000001,23.622329999999998,12.9049,0.0,0.0,0.0,597591921.0,0.0,0.0,47.83818,92.26151999999999,3491094.0,3491090.0,64020290.0,0,0,0,0,0,0,1,0,0,0,0
ETR,0.5492100000000001,0.0,0.57996,3.7,20.22885,47.10738,6.12673,39.715790000000005,35.295320000000004,0.0,171.1393,20141.26,199.6822,15.13241,11.9457,18.20761,15.39366,1.93182,5.7973300000000005,16.41985,0.811705,1.92871,0.41052,2.40057,12.15925,2.6743200000000003,0.0,0.0,0.0,200211323.0,0.0,0.0,66.73808000000001,200.6441,957338.0,957340.0,24940250.0,0,0,0,0,0,0,0,0,0,0,1
EOG,2.00517,2.85585,2.13397,3.22,0.0,0.0,0.6021,13.306170000000002,53.35898,0.0,27.973640000000003,27097.62,580.2857,0.0,2.46279,0.0,4.636,1.32913,6.82282,77.29613,0.0,1.89552,1.81992,0.99213,1.71668,1.09331,0.0,0.0,0.0,582243561.0,0.0,0.0,21.92211,28.07723,4849330.0,4849330.0,90007260.0,0,0,0,1,0,0,0,0,0,0,0
EFX,1.16777,2.91736,1.2707700000000002,0.95,169.077,42.74391,2.4390400000000003,58.353680000000004,57.53318,4.55738,143.7252,19963.96,120.9975,9.77818,8.164530000000001,16.97192,12.66455,7.41285,29.78807,67.39126999999999,0.39858299999999997,5.36348,0.0,3.72739,11.41002,4.65131,2.59944,9.61833,0.0,121457456.0,0.0,0.0,61.543440000000004,162.4216,522950.0,522950.0,18401800.0,0,0,0,0,0,0,1,0,0,0,0
EQIX,0.41776,20.84331,1.55129,1.38,0.0,0.0,5.76043,49.70863,49.01398,2.76945,112.4451,68373.18,88.12805999999999,9.07068,8.69239,19.08822,18.74036,6.581189999999999,37.26361,134.0317,0.0,11.93539,0.0,1.96512,5.2038199999999994,2.2161299999999997,1.77073,7.236560000000001,0.0,88557118.0,0.0,0.0,57.555890000000005,135.6037,327797.0,327800.0,9315370.0,0,0,0,0,0,0,0,0,0,1,0
EQR,0.58148,0.0,0.0,4.35,50.5897,0.0,3.01333,65.86273,66.15437,2.6009,79.46895,20616.72,366.1586,41.70002,43.90569,54.60926,57.536269999999995,1.9522599999999999,10.1596,18.38166,0.363348,7.621919999999999,0.0,5.6952300000000005,10.86515,6.10265,0.0,2.5516900000000002,0.0,372210138.0,0.0,0.0,42.97737,79.46895,2565013.0,2565010.0,62634200.0,0,0,0,0,0,0,0,0,0,1,0
ESS,0.6410399999999999,0.0,0.0,3.77,52.8768,0.0,9.50458,70.27344000000001,72.01555,4.48554,102.4868,14362.49,63.4959,24.31221,43.830729999999996,30.96084,32.47314,2.3336099999999997,12.29026,23.17304,0.438246,9.54216,0.0,5.10452,10.18778,5.37289,0.0,5.85316,0.0,65209946.0,0.0,0.0,49.73748,102.4868,398536.0,398540.0,9634230.0,0,0,0,0,0,0,0,0,0,1,0
EL,0.74869,3.8242,1.62524,0.0,0.0,0.0,3.5421,75.00747,76.57564,0.0,107.9695,77028.91,215.8116,0.0,8.49618,3.2585900000000003,8.83266,17.79307,40.26603,60.407669999999996,0.0,4.9844,1.2578799999999999,8.39138,29.22508,12.31476,0.0,6.08182,0.0,224763197.0,0.0,0.0,58.72715,143.2432,1064768.0,1064770.0,27363780.0,0,0,1,0,0,0,0,0,0,0,0
EVRG,0.45024,8.61483,0.85825,3.8,15.80366,2.12039,2.73204,0.0,0.0,2.81432,108.58,12071.76,226.2053,11.3362,12.70107,22.934079999999998,23.42434,1.41225,7.7373199999999995,19.47995,1.232623,2.40924,0.6088399999999999,2.44916,7.2687,2.7402,6.08937,0.0,0.0,226827540.0,0.0,0.0,54.98345,121.8419,4077298.0,4077300.0,55697610.0,0,0,0,0,0,0,0,0,0,0,1
ES,0.33938,3.9292,0.7232,2.6,28.386709999999997,658.8978,3.49312,0.0,0.0,3.43795,101.8298,29969.73,341.501,13.02318,13.622720000000001,22.22472,22.45319,2.17064,14.329989999999999,25.03779,0.882025,3.5092,0.67025,2.87143,8.97448,3.13607,0.0,0.0,0.0,342667836.0,0.0,0.0,52.53805,110.6951,1129616.0,1129620.0,33030670.0,0,0,0,0,0,0,0,0,0,0,1
RE,0.46795,6.06745,0.0,2.79,0.67202,0.0,12.276489999999999,0.0,0.0,33.68537,6.68468,8870.94,29.549640000000004,8.50429,5.8679,10.8852,6.3089699999999995,0.9552700000000001,0.0,18.07764,26.900449,1.04414,0.0,1.8137599999999998,5.416919999999999,0.0,13.24404,10.08186,0.0,39971796.0,0.0,0.0,6.26583,6.68468,262718.0,262720.0,7761030.0,0,0,0,0,1,0,0,0,0,0,0
EXC,0.42627,4.54957,1.13267,4.1,16.06387,7.42373,2.7129,31.76728,34.20516,1.41686,111.6167,36387.98,971.9733,7.85305,8.07738,7.716469999999999,12.29754,1.11325,4.51968,13.76387,0.856822,1.09142,0.9717100000000001,2.17257,8.23956,2.45507,0.0,0.0,0.0,974503895.0,0.0,0.0,53.50905,122.7257,5738448.0,5738450.0,125851070.0,0,0,0,0,0,0,0,0,0,0,1
EXPE,1.58475,14.65255,1.13618,0.0,0.0,0.0,0.0,31.27208,76.36564,0.0,319.4122,11901.18,129.4299,0.0,0.0,0.0,0.0,7.1421399999999995,0.0,0.0,0.0,1.3107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135703255.0,0.0,0.0,69.33516999999999,346.6255,2743735.0,2743740.0,85797880.0,0,1,0,0,0,0,0,0,0,0,0
EXPD,0.84504,5.82824,2.21904,1.2,0.0,23.72924,3.515,29.0468,31.2171,0.0,0.0,14502.52,166.5777,7.13732,7.03702,9.59556,9.22511,6.683089999999999,22.07405,24.60882,0.0,1.68589,0.0,16.23525,28.68157,24.77684,35.68962,2.62603,0.0,167659204.0,0.0,0.0,0.0,0.0,1245477.0,1245480.0,24661870.0,0,0,0,0,0,0,1,0,0,0,0
