,index,beta,bookValuePerShare,currentRatio,divGrowthRate3Year,dividendAmount,dividendDate,dividendPayAmount,dividendPayDate,dividendYield,epsChange,epsChangePercentTTM,epsChangeYear,epsTTM,grossMarginMRQ,grossMarginTTM,high52,interestCoverage,low52,ltDebtToEquity,marketCap,marketCapFloat,netProfitMarginMRQ,netProfitMarginTTM,operatingMarginMRQ,operatingMarginTTM,pbRatio,pcfRatio,peRatio,pegRatio,prRatio,quickRatio,returnOnAssets,returnOnEquity,returnOnInvestment,revChangeIn,revChangeTTM,revChangeYear,sharesOutstanding,shortIntDayToCover,shortIntToFloat,symbol,totalDebtToCapital,totalDebtToEquity,vol10DayAvg,vol1DayAvg,vol3MonthAvg,Last,Change %,Change,Rating,Volume,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
3262,EWUS,0.0,0.0,0.0,0.0,0.830276,2020-12-14 00:00:00.000,0.409912,2020-12-18 00:00:00.000,1.98,0.0,0.0,0.0,0.0,0.0,0.0,44.57,0.0,21.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600000.0,0.0,0.0,EWUS,0.0,0.0,61392.0,0.0,0.0,,,,,,,,,,
3263,EWZS,0.0,0.0,0.0,0.0,0.155534,2020-12-14 00:00:00.000,0.077077,2020-12-18 00:00:00.000,0.96,0.0,0.0,0.0,0.0,0.0,0.0,22.44,0.0,7.8858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,0.0,0.0,EWZS,0.0,0.0,52948.0,0.0,0.0,,,,,,,,,,
3264,EXAS,1.52155,36.58363,6.35452,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,76.72145,75.48876,143.9999,0.30063,35.2512,67.50289,20478.07,157.5744,0.0,0.0,0.0,0.0,8.28531,0.0,0.0,0.0,15.50632,6.03642,0.0,0.0,0.0,51.88234,82.48291,0.0,159028258.0,0.0,0.0,EXAS,40.31965,67.55933,1315048.0,1315050.0,37520160.0,126.88,-1.46773317,-1.89,Sell,1541122.0,20177726400.0,,-2.1959999999999997,4110.0,Health Technology
3265,EXC,0.45727,4.54957,1.09323,0.0,1.53,2020-11-13 00:00:00.000,0.3825,2020-12-10 00:00:00.000,3.72,0.0,2.47309,0.0,2.43308,32.71208,33.08983,50.54,2.89109,29.28,109.1777,40164.32,973.0535,6.4385,7.01359,8.68632,10.56999,1.22193,5.00864,16.92094,6.842024,1.20744,0.94086,1.86264,7.32124,2.1055,20.90959,0.0,0.0,975572463.0,0.0,0.0,EXC,52.73151,119.0853,3750076.0,3750080.0,113646750.0,41.11,-0.14573719,-0.06,Sell,3968325.0,40105764920.0,16.90273843,2.4377,32713.0,Utilities
3266,EXD,0.79812,0.0,0.0,0.0,0.8496,2020-12-23 00:00:00.000,0.0708,2020-12-31 00:00:00.000,8.64,0.0,0.0,0.0,0.0,0.0,0.0,10.57,0.0,5.41,0.0,95.66149,9.73159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9731586.0,0.0,0.0,EXD,0.0,0.0,54686.0,54690.0,740390.0,,,,,,,,,,
3267,EXE,1.513,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,-0.58727,0.0,0.0,3.8,0.0,1.1,0.0,16.94746,5.60027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066499.0,0.0,0.0,EXE,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
3268,EXEL,1.11431,0.0,6.99209,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.47859,96.22445,96.05814,27.8,0.0,13.67,0.0,6343.684,302.8551,0.0,15.88397,0.0,17.02649,3.42976,39.37071,42.89684,0.0,6.62321,6.89614,7.81004,8.80481,8.56261,0.0,0.18085,0.0,310243961.0,0.0,0.0,EXEL,0.0,0.0,2295303.0,2295300.0,42924920.0,21.37,4.09157331,0.84,Buy,3158203.0,6629914280.0,42.90491118,0.4985,617.0,Health Technology
3269,EXFO,1.48077,0.0,1.31145,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,52.68626,54.32259,4.95,30.53333,2.0,5.49249,182.9017,19.64731,0.0,0.0,0.0,0.0,1.06202,31.32416,0.0,0.0,0.68602,0.9677,0.0,0.0,0.0,6.27203,0.0,0.0,24131121.0,0.0,0.0,EXFO,21.59898,27.54936,37339.0,37340.0,930430.0,3.37,2.43161094,0.08,Buy,17695.0,187958717.0,,-0.17122683,1814.0,Electronic Technology
3270,EXG,1.10349,0.0,0.0,0.0,0.7392,2020-12-23 00:00:00.000,0.0616,2020-12-31 00:00:00.000,8.6,0.0,0.0,0.0,0.0,0.0,0.0,9.18,0.0,4.71,0.0,2604.626,302.8635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302863454.0,0.0,0.0,EXG,0.0,0.0,674187.0,674190.0,14698510.0,,,,,,,,,,
3271,EXK,1.49182,0.0,2.91549,0.0,0.0, ,0.0, ,0.0,0.0,0.0,105.8812,0.0,17.6783,2.43047,5.85,0.0,0.99,5.71533,893.3359,156.425,1.26735,0.0,1.10437,0.0,6.45894,0.0,0.0,0.0,7.95321,2.29028,0.0,0.0,0.0,76.1596,0.0,0.0,157412308.0,0.0,0.0,EXK,7.91337,8.5934,4249906.0,4249910.0,56002490.0,5.7,1.24333925,0.07,Buy,4548713.0,897248400.0,,-0.25955456,,Non-Energy Minerals
3272,EXLS,0.93198,8.99973,3.05606,0.0,0.0, ,0.0, ,0.0,0.0,56.54945,39.37649,2.26956,36.89807,33.62612,87.54,0.0,40.61,30.50394,2835.607,32.84887,10.99047,8.16234,14.27528,9.83833,4.01123,22.02601,36.9543,0.653486,2.93434,3.04237,6.66907,11.58123,7.91676,8.33584,0.0,0.0,33809550.0,0.0,0.0,EXLS,24.25067,32.01437,124359.0,124360.0,3290440.0,84.0,0.15500179,0.13,Buy,131934.0,2840006400.0,36.95527649,2.2889,31700.0,Technology Services
3273,EXN,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38,0.0,2.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32079561.0,0.0,0.0,EXN,0.0,0.0,50540.0,0.0,0.0,3.34,5.69620253,0.18,Strong Buy,45299.0,107145864.0,,-0.46603032,379.0,Non-Energy Minerals
3274,EXP,1.27266,2.93046,3.97588,0.0,0.0, ,0.1,2020-05-08 00:00:00.000,0.0,0.0,123.9427,20.25592,2.57617,27.44101,24.44701,104.89,104.9536,41.83,107.2502,4167.994,41.21748,20.07465,7.06476,24.49741,8.84538,3.56831,18.10542,38.68922,0.312154,2.70585,2.58332,4.18752,9.98932,4.49716,4.84673,10.8852,0.0,41817942.0,0.0,0.0,EXP,51.74915,107.2502,285842.0,285840.0,7155070.0,103.03,3.37112471,3.36,Buy,479036.0,4308498237.0,29.60026134,3.3947,2400.0,Non-Energy Minerals
3275,EXPC,0.0,0.0,2.12157,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.13036,0.0,0.0,12.05,0.0,9.28,0.0,385.0,27.5,0.0,0.0,0.0,0.0,1.4357,0.0,85.91593,0.0,0.0,0.0,0.41517,0.43073,0.41577,0.0,0.0,0.0,27500000.0,0.0,0.0,EXPC,0.0,0.0,2357362.0,2357360.0,13034510.0,10.99,-1.875,-0.21,Buy,1205770.0,377781250.0,334.32835821,0.0335,,Finance
3276,EXPCU,0.0,0.0,2.58817,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.92,0.0,9.35,0.0,348.9063,27.5,0.0,0.0,0.0,0.0,1.30059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27500000.0,0.0,0.0,EXPCU,0.0,0.0,69039.0,35540.0,1368490.0,11.65,0.69144339,0.08,Buy,200607.0,397719000.0,,,,Finance
3277,EXPCW,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXPCW,0.0,0.0,499215.0,0.0,0.0,,,,,,,,,,
3278,EXPD,0.76203,5.82824,2.27827,0.0,1.04,2020-11-30 00:00:00.000,0.52,2020-12-15 00:00:00.000,1.13,0.0,0.06847,21.32424,3.71194,29.79471,30.53089,95.9,0.0,52.55,0.0,15624.92,168.2085,7.77829,7.07763,10.22173,9.3299,6.24362,22.59402,24.8684,363.201402,1.7376,0.0,15.78268,26.96072,23.65775,0.0,7.48441,0.0,169265692.0,0.0,0.0,EXPD,0.0,0.0,863655.0,863660.0,22170310.0,92.06,-0.27082656,-0.25,Sell,789801.0,15582627960.0,24.86665589,3.7704,18000.0,Transportation
3279,EXPE,1.69606,14.65255,1.195,0.0,0.0, ,0.34,2020-06-26 00:00:00.000,0.0,0.0,0.0,0.0,0.0,75.06649,72.21748,135.87,0.34579,40.76,332.5546,18583.79,118.5819,0.0,0.0,0.0,0.0,11.38451,0.0,0.0,0.0,2.645,0.0,0.0,0.0,0.0,165.7244,0.0,0.0,135937978.0,0.0,0.0,EXPE,68.10185,332.5546,2466021.0,2466020.0,58493380.0,137.14,4.39217477,5.77,Buy,3487274.0,19399961540.0,,-15.6148,25400.0,Consumer Services
3280,EXPE22,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXPE22,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
3281,EXPI,3.32316,147.8194,1.78003,0.0,0.0, ,0.0, ,0.0,0.0,227.4707,776.9757,0.32658,8.30613,9.13416,83.95,0.0,6.51,2.47856,4294.36,30.66975,2.64496,1.6457,2.69903,1.70013,38.71898,155.4303,187.9784,0.826385,2.93535,0.0,14.57442,31.03004,29.7413,59.54091,70.84445,0.0,69952115.0,0.0,0.0,EXPI,3.6781,3.82379,910648.0,910650.0,18868650.0,62.73,2.18276592,1.34,Sell,754230.0,4388095233.0,187.96693203,0.3533,634.0,Finance
3282,EXPO,0.33834,7.35883,3.41025,0.0,0.76,2020-12-03 00:00:00.000,0.19,2020-12-18 00:00:00.000,0.86,0.0,1.42773,0.0,1.49258,94.76602,94.22949,91.013,0.0,58.03,0.0,4554.756,51.07016,18.32906,19.62584,20.68354,21.35456,13.27167,52.40713,59.10571,41.398381,11.19724,0.0,14.79544,22.79393,18.10781,7.18996,1.8904,0.0,51629519.0,0.0,0.0,EXPO,0.0,0.0,188470.0,188470.0,6094290.0,88.83,0.69145319,0.61,Buy,204950.0,4586248485.0,59.10491759,1.5213,1201.0,Industrial Services
3283,EXPR,3.16138,0.0,0.96409,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,4.33024,6.32476,5.2775,0.0,0.57,271.2923,60.69994,62.59643,0.0,0.0,0.0,0.0,0.99737,0.0,0.0,0.0,0.04383,0.41329,0.0,0.0,0.0,31.07736,0.0,0.0,64947502.0,0.0,0.0,EXPR,73.06704,271.2923,3190693.0,3190690.0,116332340.0,0.9629,3.02803338,0.0283,Sell,2300439.0,62537948.0,,-7.6788,14000.0,Retail Trade
3284,EXR,0.21785,5.60101,0.0,0.0,3.6,2020-12-14 00:00:00.000,0.9,2020-12-31 00:00:00.000,3.26,0.0,7.34421,6.51696,3.36961,70.99008,71.01813,121.07,4.70391,72.7,220.996,14253.36,126.0298,36.10651,35.22928,47.57889,47.44304,5.95906,20.58411,32.73079,4.456679,10.64858,0.0,5.52184,17.8062,6.08726,4.82145,4.57162,0.0,129235329.0,0.0,0.0,EXR,65.60876,220.996,636523.0,636520.0,21781260.0,108.88,-1.27844773,-1.41,Sell,794831.0,14487500000.0,32.72894534,3.3875,4048.0,Finance
3285,EXTN,1.06981,0.0,1.37794,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,39.85877,37.51933,8.925,0.10142,3.23,158.473,144.4336,31.92331,0.0,0.0,0.0,0.0,0.44312,12.09155,0.0,0.0,0.19676,1.00654,0.0,0.0,0.0,108.0043,0.0,0.0,33126975.0,0.0,0.0,EXTN,61.31184,158.477,254462.0,254460.0,4656440.0,4.58,5.04587156,0.22,Buy,324319.0,151721660.0,,-4.5133,3600.0,Industrial Services
3286,EXTR,2.00412,0.0,0.93359,0.0,0.0, ,0.0, ,0.0,0.0,0.0,76.93459,0.0,57.25906,55.543,8.0,0.59832,1.43,3384.734,852.481,120.2487,0.0,0.0,0.0,0.0,85.95899,0.0,0.0,0.0,0.91831,0.80542,0.0,0.0,0.0,9.40971,0.0,0.0,123013137.0,0.0,0.0,EXTR,97.50282,3904.51,1166307.0,1166310.0,21823260.0,7.24,4.47330447,0.31,Buy,998445.0,890614120.0,,-0.8178,2584.0,Electronic Technology
3287,EYE,0.0,0.0,1.56,0.0,0.0, ,0.0, ,0.0,0.0,0.0,2782.478,0.04157,56.56584,53.1376,50.0,5.05018,11.7,74.93245,3807.146,80.24169,7.27079,0.31648,11.28952,2.37948,4.39981,38.9434,1130.382,0.0,2.3547,1.24628,0.23334,0.62769,0.27467,86.66921,0.0,0.0,81020333.0,0.0,0.0,EYE,42.96839,75.34137,406813.0,406810.0,11780690.0,47.26,0.57459034,0.27,Buy,1128442.0,3829019378.0,1124.16267943,0.0628,11781.0,Retail Trade
3288,EYEG,1.06029,0.0,3.76009,0.0,0.0, ,0.0, ,0.0,0.0,19.82725,61.60218,0.0,0.0,0.0,9.59,0.0,3.2,4.66656,23.27258,4.4437,0.0,0.0,0.0,0.0,3.90394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4626755.0,0.0,0.0,EYEG,4.4585,4.66656,4734911.0,4734910.0,16074360.0,5.1,1.3916501000000001,0.07,Buy,62755.0,23596476.0,,-2.008,10.0,Health Technology
3289,EYEN,0.0,0.0,3.7656,0.0,0.0, ,0.0, ,0.0,0.0,39.70273,19.68154,0.0,0.0,0.0,6.92,0.0,1.11,2.27525,156.5219,15.69169,0.0,0.0,0.0,0.0,8.3925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24884251.0,0.0,0.0,EYEN,2.96704,3.05777,390088.0,390090.0,4779360.0,6.53,3.81558029,0.24,Strong Buy,320625.0,162494479.0,,-1.104,27.0,Health Technology
3290,EYES,2.39405,0.0,1.1104,0.0,0.0, ,0.0, ,0.0,0.0,53.82968,85.76093,0.0,0.0,75.0503,6.4,0.0,0.6906,0.0,54.32785,13.15685,0.0,0.0,0.0,0.0,100.2349,0.0,0.0,0.0,109.3116,1.1104,0.0,0.0,0.0,0.0,0.0,0.0,23118233.0,0.0,0.0,EYES,0.0,0.0,2636198.0,2636200.0,41827630.0,2.23,-5.10638298,-0.12,Buy,962402.0,51553586.0,,-1.294,112.0,Health Technology
3291,EYESW,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7045704.0,0.0,0.0,EYESW,0.0,0.0,96446.0,0.0,0.0,,,,,,,,,,
3292,EYLD,0.0,0.0,0.0,0.0,1.474878,2020-12-23 00:00:00.000,0.18422,2021-01-01 00:00:00.000,4.23,0.0,0.0,0.0,0.0,0.0,0.0,35.15,0.0,18.8469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400004.0,0.0,0.0,EYLD,0.0,0.0,5116.0,0.0,0.0,,,,,,,,,,
3293,EYPT,1.42284,0.0,3.6816,0.0,0.0, ,0.0, ,0.0,0.0,38.35698,79.69628,0.0,88.00892,86.95567,21.0,0.0,3.511,668.778,136.3213,15.01966,0.0,0.0,0.0,0.0,15.59271,0.0,0.0,0.0,3.79313,3.39986,0.0,0.0,0.0,280.7618,153.5737,0.0,14351533.0,0.0,0.0,EYPT,87.00392,669.4627,413797.0,413800.0,4411090.0,8.96,-0.55493896,-0.05,Strong Buy,695332.0,128589440.0,,-3.4511,84.0,Health Technology
3294,EZPW,1.43715,0.0,4.47847,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,53.7079,54.59759,6.9556,0.39819,3.41,38.66978,264.9015,50.14966,0.0,0.0,0.0,0.0,0.40809,0.0,0.0,0.0,0.32195,3.75459,0.0,0.0,0.0,0.0,0.0,0.0,52332848.0,0.0,0.0,EZPW,27.9033,38.7026,796241.0,796240.0,9890740.0,4.98,3.96659708,0.19,Neutral,504222.0,275408796.0,,-1.2384,5900.0,Finance
3295,EZR,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,20.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EZR,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
3296,EZU,1.08024,2.32361,0.0,0.0,0.94097,2020-12-14 00:00:00.000,0.623006,2020-12-18 00:00:00.000,2.11,0.0,0.0,0.0,0.0,0.0,0.0,45.32,0.0,25.32,0.0,12792.08,299.2633,0.0,0.0,0.0,0.0,1.09318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.55299,0.0,0.0,114800000.0,0.0,0.0,EZU,0.0,0.0,3199815.0,7542600.0,162035810.0,,,,,,,,,,
3297,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.65,1.5258216,0.13,Sell,70127787.0,34413437457.0,,-0.0328,190000.0,Consumer Durables
3298,F-B,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,0.0,10.9315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,0.0,0.0,FpB,0.0,0.0,65431.0,0.0,0.0,,,,,,,,,,
3299,F-C,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.075,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32000000.0,0.0,0.0,FpC,0.0,0.0,86441.0,0.0,0.0,,,,,,,,,,
3300,F18A,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F18A,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
3301,F21AQ,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F21AQ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
3302,F21C,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F21C,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
3303,F22T,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F22T,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
3304,F23D,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F23D,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
3305,F23E,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F23E,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
3306,F23G,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F23G,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
3307,F24L,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F24L,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
3308,F24M,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F24M,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
3309,F24O,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F24O,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
3310,F24Q,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F24Q,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
3311,F24R,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F24R,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
3312,F24S,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F24S,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
3313,F25I,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F25I,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
3314,F25K,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F25K,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
3315,F25L,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F25L,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
3316,F25M,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F25M,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
3317,F26AB,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F26AB,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
3318,F26N,0.0,0.0,0.0,0.0,0.0, ,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F26N,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
3319,FAAR,0.0,0.0,0.0,0.0,0.83,2020-12-24 00:00:00.000,0.0,2020-12-24 00:00:00.000,3.05,0.0,0.0,0.0,0.0,0.0,0.0,28.31,0.0,19.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100002.0,0.0,0.0,FAAR,0.0,0.0,35180.0,0.0,0.0,,,,,,,,,,
3320,FAB,0.0,0.0,0.0,0.0,0.9269,2020-12-24 00:00:00.000,0.3094,2020-12-31 00:00:00.000,1.62,0.0,0.0,0.0,0.0,0.0,0.0,58.86,0.0,30.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250002.0,0.0,0.0,FAB,0.0,0.0,19117.0,0.0,0.0,,,,,,,,,,
